timestamp_us,op_type,chunk_id,latency_us,ok,bytes
1776916149789175,GET,chunk_0,9,0,0
1776916149789197,GET,chunk_0,10,0,0
1776916149789189,GET,chunk_0,10,0,0
1776916149789212,GET,chunk_0,10,0,0
1776916149789204,GET,chunk_3,12,0,0
1776916149789228,GET,chunk_0,10,0,0
1776916149789220,GET,chunk_0,11,0,0
1776916149789242,PUT,chunk_0,9,0,4096
1776916149789235,GET,chunk_0,9,0,0
1776916149789256,PUT,chunk_0,10,0,4096
1776916149789248,PUT,chunk_0,11,0,4096
1776916149789271,GET,chunk_4,10,0,0
1776916149789263,GET,chunk_0,11,0,0
1776916149789286,GET,chunk_0,8,0,0
1776916149789159,GET,chunk_0,9,0,0
1776916149789278,PUT,chunk_0,10,0,4096
1776916149789300,PUT,chunk_0,12,0,4096
1776916149789294,GET,chunk_0,11,0,0
1776916149789311,PUT,chunk_0,13,0,4096
1776916149789316,GET,chunk_0,13,0,0
1776916149789322,PUT,chunk_0,13,0,4096
1776916149789304,GET,chunk_3,12,0,0
1776916149789334,GET,chunk_0,12,0,0
1776916149789329,PUT,chunk_3,11,0,4096
1776916149789345,GET,chunk_0,9,0,0
1776916149789339,GET,chunk_0,9,0,0
1776916149789355,GET,chunk_0,10,0,0
1776916149789350,PUT,chunk_0,9,0,4096
1776916149789364,PUT,chunk_0,9,0,4096
1776916149789370,GET,chunk_0,9,0,0
1776916149789374,GET,chunk_0,10,0,0
1776916149789377,PUT,chunk_0,9,0,4096
1776916149789389,GET,chunk_4,9,0,0
1776916149789395,PUT,chunk_0,10,0,4096
1776916149789402,PUT,chunk_0,10,0,4096
1776916149789410,GET,chunk_0,10,0,0
1776916149789418,GET,chunk_0,10,0,0
1776916149789426,GET,chunk_0,10,0,0
1776916149789433,PUT,chunk_0,11,0,4096
1776916149789441,GET,chunk_1,9,0,0
1776916149789357,PUT,chunk_0,10,0,4096
1776916149789455,GET,chunk_0,8,0,0
1776916149789449,GET,chunk_1,8,0,0
1776916149789468,GET,chunk_0,10,0,0
1776916149789476,GET,chunk_0,11,0,0
1776916149789484,GET,chunk_1,10,0,0
1776916149789492,PUT,chunk_0,9,0,4096
1776916149789383,GET,chunk_0,8,0,0
1776916149789461,PUT,chunk_0,11,0,4096
1776916149789512,PUT,chunk_0,9,0,4096
1776916149789517,GET,chunk_0,10,0,0
1776916149789506,GET,chunk_3,8,0,0
1776916149789526,GET,chunk_2,10,0,0
1776916149789533,GET,chunk_0,12,0,0
1776916149789536,PUT,chunk_4,14,0,4096
1776916149789500,GET,chunk_0,9,0,0
1776916149789550,GET,chunk_0,11,0,0
1776916149789542,GET,chunk_0,11,0,0
1776916149789562,PUT,chunk_4,11,0,4096
1776916149789565,PUT,chunk_0,10,0,4096
1776916149789578,GET,chunk_0,8,0,0
1776916149789584,GET,chunk_3,9,0,0
1776916149789591,GET,chunk_2,8,0,0
1776916149789556,GET,chunk_0,11,0,0
1776916149789597,GET,chunk_0,8,0,0
1776916149789572,GET,chunk_4,9,0,0
1776916149789603,GET,chunk_3,10,0,0
1776916149789606,GET,chunk_0,11,0,0
1776916149789622,PUT,chunk_0,9,0,4096
1776916149789610,GET,chunk_0,10,0,0
1776916149789616,GET,chunk_0,10,0,0
1776916149789632,GET,chunk_0,12,0,0
1776916149789642,PUT,chunk_0,14,0,4096
1776916149789648,GET,chunk_0,14,0,0
1776916149789655,GET,chunk_0,12,0,0
1776916149789637,PUT,chunk_4,14,0,4096
1776916149789668,GET,chunk_0,12,0,0
1776916149789662,PUT,chunk_0,11,0,4096
1776916149789680,PUT,chunk_0,11,0,4096
1776916149789671,PUT,chunk_1,13,0,4096
1776916149789691,GET,chunk_3,11,0,0
1776916149789686,GET,chunk_0,10,0,0
1776916149789701,GET,chunk_0,9,0,0
1776916149789706,GET,chunk_0,9,0,0
1776916149789711,GET,chunk_0,10,0,0
1776916149789713,GET,chunk_0,10,0,0
1776916149789725,GET,chunk_0,9,0,0
1776916149789731,GET,chunk_2,10,0,0
1776916149789739,GET,chunk_0,10,0,0
1776916149789747,PUT,chunk_4,10,0,4096
1776916149789755,GET,chunk_0,10,0,0
1776916149789762,GET,chunk_1,11,0,0
1776916149789770,GET,chunk_4,10,0,0
1776916149789694,GET,chunk_0,9,0,0
1776916149789779,GET,chunk_0,9,0,0
1776916149789785,GET,chunk_0,8,0,0
1776916149789719,PUT,chunk_0,8,0,4096
1776916149789793,GET,chunk_2,10,0,0
1776916149789789,GET,chunk_0,11,0,0
1776916149789802,GET,chunk_0,10,0,0
1776916149789807,GET,chunk_1,9,0,0
1776916149789812,PUT,chunk_2,10,0,4096
1776916149789797,PUT,chunk_0,9,0,4096
1776916149789826,GET,chunk_0,9,0,0
1776916149789831,PUT,chunk_0,10,0,4096
1776916149789839,GET,chunk_0,10,0,0
1776916149789847,PUT,chunk_4,10,0,4096
1776916149789854,GET,chunk_0,10,0,0
1776916149789862,GET,chunk_0,10,0,0
1776916149789870,PUT,chunk_0,10,0,4096
1776916149789877,PUT,chunk_0,10,0,4096
1776916149789885,GET,chunk_4,10,0,0
1776916149789893,GET,chunk_0,9,0,0
1776916149789899,GET,chunk_0,8,0,0
1776916149789815,PUT,chunk_0,9,0,4096
1776916149789906,PUT,chunk_0,8,0,4096
1776916149789821,GET,chunk_0,9,0,0
1776916149789915,GET,chunk_0,11,0,0
1776916149789912,GET,chunk_0,10,0,0
1776916149789930,GET,chunk_0,8,0,0
1776916149789937,PUT,chunk_0,8,0,4096
1776916149789919,PUT,chunk_0,9,0,4096
1776916149789950,GET,chunk_0,10,0,0
1776916149789957,PUT,chunk_0,12,0,4096
1776916149789925,GET,chunk_0,9,0,0
1776916149789975,GET,chunk_0,10,0,0
1776916149789983,GET,chunk_0,11,0,0
1776916149789990,GET,chunk_0,10,0,0
1776916149789966,GET,chunk_4,13,0,0
1776916149790006,PUT,chunk_0,10,0,4096
1776916149789999,GET,chunk_3,10,0,0
1776916149790021,PUT,chunk_0,10,0,4096
1776916149790013,PUT,chunk_0,11,0,4096
1776916149790036,GET,chunk_0,10,0,0
1776916149790028,PUT,chunk_0,11,0,4096
1776916149790052,GET,chunk_0,10,0,0
1776916149790044,PUT,chunk_0,11,0,4096
1776916149790067,GET,chunk_3,10,0,0
1776916149790059,PUT,chunk_0,11,0,4096
1776916149790082,GET,chunk_0,10,0,0
1776916149790075,PUT,chunk_0,10,0,4096
1776916149790098,GET,chunk_0,9,0,0
1776916149790090,GET,chunk_0,11,0,0
1776916149790112,GET,chunk_1,10,0,0
1776916149790104,GET,chunk_0,11,0,0
1776916149790128,PUT,chunk_0,10,0,4096
1776916149790120,GET,chunk_0,11,0,0
1776916149790143,GET,chunk_3,11,0,0
1776916149790150,GET,chunk_0,10,0,0
1776916149789943,GET,chunk_0,8,0,0
1776916149790166,GET,chunk_0,10,0,0
1776916149790158,PUT,chunk_0,10,0,4096
1776916149790135,PUT,chunk_0,10,0,4096
1776916149790188,GET,chunk_4,11,0,0
1776916149790181,PUT,chunk_0,10,0,4096
1776916149790203,GET,chunk_0,9,0,0
1776916149790195,GET,chunk_3,10,0,0
1776916149790173,PUT,chunk_3,11,0,4096
1776916149790210,PUT,chunk_2,12,0,4096
1776916149790217,GET,chunk_0,10,0,0
1776916149790224,GET,chunk_0,11,0,0
1776916149790231,GET,chunk_0,10,0,0
1776916149790238,PUT,chunk_0,11,0,4096
1776916149790244,GET,chunk_0,10,0,0
1776916149790258,GET,chunk_2,12,0,0
1776916149790264,GET,chunk_4,10,0,0
1776916149790270,GET,chunk_0,10,0,0
1776916149790273,PUT,chunk_0,9,0,4096
1776916149790284,GET,chunk_0,9,0,0
1776916149790290,GET,chunk_2,10,0,0
1776916149790298,PUT,chunk_2,10,0,4096
1776916149790306,GET,chunk_2,10,0,0
1776916149790314,GET,chunk_0,10,0,0
1776916149790321,GET,chunk_0,10,0,0
1776916149790329,GET,chunk_0,9,0,0
1776916149790337,GET,chunk_0,8,0,0
1776916149790343,GET,chunk_0,8,0,0
1776916149790278,GET,chunk_0,8,0,0
1776916149790355,GET,chunk_0,9,0,0
1776916149790349,PUT,chunk_0,8,0,4096
1776916149790369,GET,chunk_0,10,0,0
1776916149790377,PUT,chunk_0,11,0,4096
1776916149790384,GET,chunk_0,10,0,0
1776916149790393,GET,chunk_0,10,0,0
1776916149790400,GET,chunk_0,9,0,0
1776916149790407,PUT,chunk_0,8,0,4096
1776916149790361,PUT,chunk_0,11,0,4096
1776916149790413,PUT,chunk_0,8,0,4096
1776916149790251,PUT,chunk_0,10,0,4096
1776916149790422,GET,chunk_0,11,0,0
1776916149790419,GET,chunk_2,9,0,0
1776916149790432,GET,chunk_0,9,0,0
1776916149790426,GET,chunk_0,9,0,0
1776916149790442,PUT,chunk_1,10,0,4096
1776916149790438,GET,chunk_0,9,0,0
1776916149790452,GET,chunk_0,9,0,0
1776916149790445,GET,chunk_0,10,0,0
1776916149790462,GET,chunk_0,10,0,0
1776916149790458,GET,chunk_4,9,0,0
1776916149790472,PUT,chunk_0,9,0,4096
1776916149790477,GET,chunk_0,9,0,0
1776916149790481,PUT,chunk_0,10,0,4096
1776916149790484,GET,chunk_0,9,0,0
1776916149790497,GET,chunk_0,9,0,0
1776916149790502,GET,chunk_4,10,0,0
1776916149790465,GET,chunk_0,9,0,0
1776916149790518,PUT,chunk_0,11,0,4096
1776916149790525,GET,chunk_0,11,0,0
1776916149790533,GET,chunk_0,10,0,0
1776916149790541,GET,chunk_2,10,0,0
1776916149790549,PUT,chunk_0,8,0,4096
1776916149790511,GET,chunk_0,11,0,0
1776916149790561,GET,chunk_0,8,0,0
1776916149790567,PUT,chunk_0,11,0,4096
1776916149790575,GET,chunk_0,10,0,0
1776916149790490,GET,chunk_0,8,0,0
1776916149790583,GET,chunk_0,10,0,0
1776916149790590,PUT,chunk_0,12,0,4096
1776916149790594,PUT,chunk_0,14,0,4096
1776916149790555,PUT,chunk_0,8,0,4096
1776916149790607,GET,chunk_0,10,0,0
1776916149790613,GET,chunk_0,9,0,0
1776916149790618,PUT,chunk_4,10,0,4096
1776916149790598,PUT,chunk_0,12,0,4096
1776916149790633,GET,chunk_0,9,0,0
1776916149790639,PUT,chunk_3,11,0,4096
1776916149790647,GET,chunk_2,10,0,0
1776916149790655,GET,chunk_0,10,0,0
1776916149790662,PUT,chunk_0,10,0,4096
1776916149790626,GET,chunk_0,8,0,0
1776916149790677,GET,chunk_0,9,0,0
1776916149790670,GET,chunk_0,10,0,0
1776916149790692,GET,chunk_0,10,0,0
1776916149790699,GET,chunk_0,11,0,0
1776916149790707,GET,chunk_4,10,0,0
1776916149790715,GET,chunk_1,10,0,0
1776916149790722,GET,chunk_0,11,0,0
1776916149790730,GET,chunk_0,8,0,0
1776916149790621,PUT,chunk_0,10,0,4096
1776916149790743,GET,chunk_0,9,0,0
1776916149790749,PUT,chunk_2,11,0,4096
1776916149790757,GET,chunk_0,10,0,0
1776916149790766,GET,chunk_0,10,0,0
1776916149790773,GET,chunk_0,10,0,0
1776916149790781,GET,chunk_0,10,0,0
1776916149790789,GET,chunk_0,9,0,0
1776916149790796,PUT,chunk_0,9,0,4096
1776916149790802,GET,chunk_4,8,0,0
1776916149790684,PUT,chunk_0,11,0,4096
1776916149790737,GET,chunk_0,8,0,0
1776916149790815,GET,chunk_0,9,0,0
1776916149790819,GET,chunk_1,9,0,0
1776916149790825,GET,chunk_0,10,0,0
1776916149790827,GET,chunk_3,9,0,0
1776916149790839,GET,chunk_0,8,0,0
1776916149790845,GET,chunk_0,8,0,0
1776916149790809,GET,chunk_0,8,0,0
1776916149790858,GET,chunk_0,8,0,0
1776916149790863,GET,chunk_0,11,0,0
1776916149790872,GET,chunk_3,10,0,0
1776916149790880,GET,chunk_3,10,0,0
1776916149790887,GET,chunk_0,10,0,0
1776916149790895,PUT,chunk_0,10,0,4096
1776916149790903,GET,chunk_4,10,0,0
1776916149790910,GET,chunk_0,10,0,0
1776916149790918,GET,chunk_0,9,0,0
1776916149790925,PUT,chunk_0,8,0,4096
1776916149790833,GET,chunk_0,9,0,0
1776916149790937,GET,chunk_2,8,0,0
1776916149790943,PUT,chunk_2,9,0,4096
1776916149790931,GET,chunk_0,8,0,0
1776916149790952,PUT,chunk_0,10,0,4096
1776916149790958,GET,chunk_4,11,0,0
1776916149790852,GET,chunk_0,8,0,0
1776916149790974,PUT,chunk_1,11,0,4096
1776916149790983,GET,chunk_0,10,0,0
1776916149790990,GET,chunk_0,10,0,0
1776916149790967,GET,chunk_0,12,0,0
1776916149791005,GET,chunk_0,8,0,0
1776916149791011,GET,chunk_0,9,0,0
1776916149791018,GET,chunk_0,8,0,0
1776916149790962,GET,chunk_0,14,0,0
1776916149790999,GET,chunk_0,9,0,0
1776916149791035,GET,chunk_0,9,0,0
1776916149791040,PUT,chunk_0,10,0,4096
1776916149791048,GET,chunk_0,10,0,0
1776916149791056,GET,chunk_0,10,0,0
1776916149791063,GET,chunk_0,10,0,0
1776916149791071,GET,chunk_3,10,0,0
1776916149791079,PUT,chunk_0,10,0,4096
1776916149791086,PUT,chunk_0,10,0,4096
1776916149791094,PUT,chunk_0,9,0,4096
1776916149791030,GET,chunk_0,8,0,0
1776916149791108,GET,chunk_0,10,0,0
1776916149791113,GET,chunk_0,11,0,0
1776916149791025,PUT,chunk_3,8,0,4096
1776916149791130,PUT,chunk_1,10,0,4096
1776916149791122,GET,chunk_3,10,0,0
1776916149791145,PUT,chunk_0,10,0,4096
1776916149791137,GET,chunk_0,11,0,0
1776916149791161,GET,chunk_0,10,0,0
1776916149791102,GET,chunk_0,8,0,0
1776916149791169,PUT,chunk_1,10,0,4096
1776916149791153,GET,chunk_0,11,0,0
1776916149791180,GET,chunk_0,13,0,0
1776916149791176,GET,chunk_0,12,0,0
1776916149791193,GET,chunk_0,9,0,0
1776916149791198,PUT,chunk_0,9,0,4096
1776916149791203,GET,chunk_0,10,0,0
1776916149791206,PUT,chunk_1,9,0,4096
1776916149791217,GET,chunk_0,9,0,0
1776916149791223,GET,chunk_3,10,0,0
1776916149791185,GET,chunk_0,11,0,0
1776916149791238,GET,chunk_0,10,0,0
1776916149791245,GET,chunk_1,12,0,0
1776916149791254,PUT,chunk_4,10,0,4096
1776916149791211,GET,chunk_0,9,0,0
1776916149791262,GET,chunk_0,9,0,0
1776916149791269,GET,chunk_0,8,0,0
1776916149791231,GET,chunk_0,11,0,0
1776916149791276,PUT,chunk_2,10,0,4096
1776916149791280,GET,chunk_0,9,0,0
1776916149791272,PUT,chunk_1,11,0,4096
1776916149791290,PUT,chunk_1,10,0,4096
1776916149791285,GET,chunk_0,10,0,0
1776916149791300,GET,chunk_0,10,0,0
1776916149791305,GET,chunk_0,9,0,0
1776916149791310,GET,chunk_2,10,0,0
1776916149791293,PUT,chunk_0,9,0,4096
1776916149791314,PUT,chunk_2,11,0,4096
1776916149791323,GET,chunk_0,10,0,0
1776916149791328,PUT,chunk_4,10,0,4096
1776916149791334,GET,chunk_0,10,0,0
1776916149791318,GET,chunk_1,11,0,0
1776916149791337,PUT,chunk_0,9,0,4096
1776916149791353,GET,chunk_2,9,0,0
1776916149791343,GET,chunk_0,8,0,0
1776916149791348,GET,chunk_0,9,0,0
1776916149791368,PUT,chunk_0,14,0,4096
1776916149791373,GET,chunk_0,14,0,0
1776916149791379,PUT,chunk_0,13,0,4096
1776916149791362,GET,chunk_0,12,0,0
1776916149791392,PUT,chunk_4,13,0,4096
1776916149791387,GET,chunk_0,11,0,0
1776916149791404,GET,chunk_0,10,0,0
1776916149791397,PUT,chunk_0,13,0,4096
1776916149791415,GET,chunk_0,10,0,0
1776916149791410,GET,chunk_0,10,0,0
1776916149791424,GET,chunk_2,9,0,0
1776916149791418,GET,chunk_0,9,0,0
1776916149791434,GET,chunk_0,10,0,0
1776916149791430,GET,chunk_0,9,0,0
1776916149791444,GET,chunk_0,9,0,0
1776916149791449,PUT,chunk_3,9,0,4096
1776916149791454,GET,chunk_0,10,0,0
1776916149791456,GET,chunk_0,9,0,0
1776916149791468,GET,chunk_0,9,0,0
1776916149791474,PUT,chunk_0,10,0,4096
1776916149791482,GET,chunk_0,10,0,0
1776916149791489,PUT,chunk_0,10,0,4096
1776916149791497,GET,chunk_0,10,0,0
1776916149791504,GET,chunk_3,10,0,0
1776916149791512,PUT,chunk_0,10,0,4096
1776916149791519,GET,chunk_0,8,0,0
1776916149791462,GET,chunk_1,8,0,0
1776916149791527,GET,chunk_0,10,0,0
1776916149791533,GET,chunk_0,12,0,0
1776916149791537,GET,chunk_1,14,0,0
1776916149791437,GET,chunk_0,10,0,0
1776916149791550,GET,chunk_0,11,0,0
1776916149791542,GET,chunk_4,11,0,0
1776916149791562,PUT,chunk_2,12,0,4096
1776916149791566,GET,chunk_4,10,0,0
1776916149791579,GET,chunk_4,8,0,0
1776916149791584,GET,chunk_4,8,0,0
1776916149791573,PUT,chunk_0,9,0,4096
1776916149791591,GET,chunk_0,8,0,0
1776916149791556,GET,chunk_3,11,0,0
1776916149791600,PUT,chunk_0,11,0,4096
1776916149791597,GET,chunk_0,10,0,0
1776916149791610,GET,chunk_0,9,0,0
1776916149791604,GET,chunk_2,9,0,0
1776916149791620,GET,chunk_0,11,0,0
1776916149791616,GET,chunk_0,9,0,0
1776916149791630,GET,chunk_0,9,0,0
1776916149791623,GET,chunk_4,10,0,0
1776916149791640,GET,chunk_0,10,0,0
1776916149791635,GET,chunk_0,9,0,0
1776916149791650,GET,chunk_0,9,0,0
1776916149791655,GET,chunk_0,9,0,0
1776916149791660,GET,chunk_2,10,0,0
1776916149791662,PUT,chunk_1,10,0,4096
1776916149791674,GET,chunk_0,8,0,0
1776916149791679,GET,chunk_0,8,0,0
1776916149791687,GET,chunk_4,8,0,0
1776916149791643,GET,chunk_0,9,0,0
1776916149791692,GET,chunk_0,8,0,0
1776916149791699,GET,chunk_0,8,0,0
1776916149791703,PUT,chunk_0,10,0,4096
1776916149791709,GET,chunk_0,10,0,0
1776916149791668,PUT,chunk_2,9,0,4096
1776916149791723,GET,chunk_0,9,0,0
1776916149791711,GET,chunk_0,9,0,0
1776916149791718,PUT,chunk_0,9,0,4096
1776916149791742,GET,chunk_1,9,0,0
1776916149791748,GET,chunk_0,9,0,0
1776916149791736,GET,chunk_0,8,0,0
1776916149791730,GET,chunk_1,9,0,0
1776916149791756,GET,chunk_0,8,0,0
1776916149791767,GET,chunk_0,11,0,0
1776916149791772,GET,chunk_0,10,0,0
1776916149791762,GET,chunk_0,8,0,0
1776916149791787,GET,chunk_0,9,0,0
1776916149791780,PUT,chunk_0,10,0,4096
1776916149791795,PUT,chunk_0,9,0,4096
1776916149791781,GET,chunk_0,10,0,0
1776916149791804,GET,chunk_0,11,0,0
1776916149791814,GET,chunk_1,9,0,0
1776916149791819,GET,chunk_0,10,0,0
1776916149791801,PUT,chunk_0,9,0,4096
1776916149791834,GET,chunk_0,10,0,0
1776916149791841,PUT,chunk_0,11,0,4096
1776916149791850,GET,chunk_0,10,0,0
1776916149791857,GET,chunk_0,10,0,0
1776916149791865,GET,chunk_0,10,0,0
1776916149791873,GET,chunk_1,9,0,0
1776916149791879,GET,chunk_2,8,0,0
1776916149791808,PUT,chunk_0,10,0,4096
1776916149791827,GET,chunk_0,10,0,0
1776916149791886,GET,chunk_2,8,0,0
1776916149791896,GET,chunk_0,9,0,0
1776916149791892,GET,chunk_0,8,0,0
1776916149791906,GET,chunk_1,10,0,0
1776916149791901,PUT,chunk_0,10,0,4096
1776916149791916,GET,chunk_3,9,0,0
1776916149791921,GET,chunk_0,9,0,0
1776916149791926,GET,chunk_0,10,0,0
1776916149791929,PUT,chunk_0,9,0,4096
1776916149791940,GET,chunk_0,9,0,0
1776916149791946,PUT,chunk_0,10,0,4096
1776916149791909,PUT,chunk_0,10,0,4096
1776916149791962,GET,chunk_3,10,0,0
1776916149791969,GET,chunk_0,11,0,0
1776916149791977,GET,chunk_0,10,0,0
1776916149791955,GET,chunk_0,10,0,0
1776916149791992,GET,chunk_0,10,0,0
1776916149791985,PUT,chunk_0,10,0,4096
1776916149792007,GET,chunk_0,10,0,0
1776916149791999,GET,chunk_1,11,0,0
1776916149792022,GET,chunk_0,10,0,0
1776916149792015,GET,chunk_0,10,0,0
1776916149792037,GET,chunk_0,9,0,0
1776916149792029,GET,chunk_3,10,0,0
1776916149792051,GET,chunk_4,11,0,0
1776916149792058,GET,chunk_0,11,0,0
1776916149791934,GET,chunk_3,8,0,0
1776916149792074,PUT,chunk_1,10,0,4096
1776916149792067,PUT,chunk_0,10,0,4096
1776916149792089,GET,chunk_0,9,0,0
1776916149792081,GET,chunk_0,10,0,0
1776916149792103,PUT,chunk_2,10,0,4096
1776916149792096,PUT,chunk_0,11,0,4096
1776916149792119,GET,chunk_3,10,0,0
1776916149792111,PUT,chunk_0,11,0,4096
1776916149792134,GET,chunk_0,10,0,0
1776916149792126,PUT,chunk_3,10,0,4096
1776916149792150,GET,chunk_0,10,0,0
1776916149792141,GET,chunk_0,11,0,0
1776916149792043,PUT,chunk_0,11,0,4096
1776916149792172,PUT,chunk_4,11,0,4096
1776916149792179,GET,chunk_0,10,0,0
1776916149792165,PUT,chunk_0,10,0,4096
1776916149792188,GET,chunk_0,8,0,0
1776916149792157,PUT,chunk_0,11,0,4096
1776916149792197,GET,chunk_0,11,0,0
1776916149792194,GET,chunk_0,10,0,0
1776916149792208,PUT,chunk_0,9,0,4096
1776916149792201,GET,chunk_0,9,0,0
1776916149792217,GET,chunk_2,10,0,0
1776916149792213,PUT,chunk_0,9,0,4096
1776916149792227,GET,chunk_0,9,0,0
1776916149792232,GET,chunk_2,9,0,0
1776916149792237,GET,chunk_0,10,0,0
1776916149792240,GET,chunk_0,9,0,0
1776916149792251,PUT,chunk_3,8,0,4096
1776916149792257,GET,chunk_3,10,0,0
1776916149792265,GET,chunk_0,10,0,0
1776916149792273,GET,chunk_0,10,0,0
1776916149792280,PUT,chunk_0,10,0,4096
1776916149792288,PUT,chunk_0,11,0,4096
1776916149792295,PUT,chunk_0,10,0,4096
1776916149792245,GET,chunk_0,8,0,0
1776916149792311,GET,chunk_0,9,0,0
1776916149792304,GET,chunk_0,10,0,0
1776916149792325,GET,chunk_0,10,0,0
1776916149792333,PUT,chunk_0,11,0,4096
1776916149792341,GET,chunk_0,10,0,0
1776916149792349,GET,chunk_0,10,0,0
1776916149792356,PUT,chunk_4,10,0,4096
1776916149792364,GET,chunk_0,8,0,0
1776916149792220,GET,chunk_0,10,0,0
1776916149792376,GET,chunk_0,8,0,0
1776916149792370,PUT,chunk_0,8,0,4096
1776916149792390,PUT,chunk_4,10,0,4096
1776916149792398,GET,chunk_0,12,0,0
1776916149792405,PUT,chunk_0,10,0,4096
1776916149792317,PUT,chunk_1,10,0,4096
1776916149792382,GET,chunk_3,11,0,0
1776916149792421,PUT,chunk_0,11,0,4096
1776916149792415,GET,chunk_0,10,0,0
1776916149792432,GET,chunk_0,10,0,0
1776916149792426,GET,chunk_4,10,0,0
1776916149792442,PUT,chunk_0,9,0,4096
1776916149792447,GET,chunk_0,9,0,0
1776916149792451,PUT,chunk_0,10,0,4096
1776916149792435,GET,chunk_1,10,0,0
1776916149792454,GET,chunk_0,9,0,0
1776916149792471,GET,chunk_0,9,0,0
1776916149792477,GET,chunk_4,8,0,0
1776916149792466,PUT,chunk_0,8,0,4096
1776916149792485,PUT,chunk_0,8,0,4096
1776916149792490,PUT,chunk_0,9,0,4096
1776916149792460,GET,chunk_0,8,0,0
1776916149792494,GET,chunk_0,11,0,0
1776916149792502,GET,chunk_4,10,0,0
1776916149792507,GET,chunk_0,10,0,0
1776916149792512,GET,chunk_0,9,0,0
1776916149792498,PUT,chunk_0,11,0,4096
1776916149792522,PUT,chunk_0,10,0,4096
1776916149792518,GET,chunk_0,10,0,0
1776916149792532,GET,chunk_0,9,0,0
1776916149792536,PUT,chunk_3,9,0,4096
1776916149792541,PUT,chunk_0,10,0,4096
1776916149792544,PUT,chunk_0,9,0,4096
1776916149792556,GET,chunk_0,8,0,0
1776916149792549,GET,chunk_0,8,0,0
1776916149792568,GET,chunk_0,9,0,0
1776916149792574,PUT,chunk_2,11,0,4096
1776916149792582,GET,chunk_0,10,0,0
1776916149792590,PUT,chunk_0,10,0,4096
1776916149792598,GET,chunk_0,11,0,0
1776916149792525,GET,chunk_0,9,0,0
1776916149792609,PUT,chunk_4,10,0,4096
1776916149792625,PUT,chunk_0,12,0,4096
1776916149792632,GET,chunk_0,11,0,0
1776916149792617,GET,chunk_0,11,0,0
1776916149792561,GET,chunk_0,9,0,0
1776916149792652,PUT,chunk_0,12,0,4096
1776916149792648,PUT,chunk_0,20,0,4096
1776916149792659,PUT,chunk_0,20,0,4096
1776916149792642,PUT,chunk_0,26,0,4096
1776916149792686,PUT,chunk_0,10,0,4096
1776916149792673,GET,chunk_0,15,0,0
1776916149792701,GET,chunk_0,10,0,0
1776916149792709,PUT,chunk_0,11,0,4096
1776916149792717,PUT,chunk_0,10,0,4096
1776916149792693,GET,chunk_0,10,0,0
1776916149792732,GET,chunk_3,10,0,0
1776916149792739,GET,chunk_0,11,0,0
1776916149792747,GET,chunk_2,9,0,0
1776916149792755,GET,chunk_0,10,0,0
1776916149792762,PUT,chunk_0,10,0,4096
1776916149792770,GET,chunk_0,10,0,0
1776916149792778,PUT,chunk_0,9,0,4096
1776916149792785,GET,chunk_0,11,0,0
1776916149792792,GET,chunk_0,10,0,0
1776916149792668,PUT,chunk_0,15,0,4096
1776916149792801,PUT,chunk_0,10,0,4096
1776916149792725,GET,chunk_0,10,0,0
1776916149792812,GET,chunk_0,15,0,0
1776916149792808,GET,chunk_0,14,0,0
1776916149792817,PUT,chunk_0,12,0,4096
1776916149792833,GET,chunk_0,12,0,0
1776916149792838,GET,chunk_0,10,0,0
1776916149792845,PUT,chunk_0,10,0,4096
1776916149792828,GET,chunk_0,12,0,0
1776916149792853,GET,chunk_0,10,0,0
1776916149792858,GET,chunk_0,9,0,0
1776916149792863,PUT,chunk_0,10,0,4096
1776916149792849,PUT,chunk_1,10,0,4096
1776916149792877,PUT,chunk_2,9,0,4096
1776916149792884,GET,chunk_0,11,0,0
1776916149792891,PUT,chunk_0,10,0,4096
1776916149792900,PUT,chunk_0,10,0,4096
1776916149792907,PUT,chunk_0,10,0,4096
1776916149792915,PUT,chunk_0,10,0,4096
1776916149792922,PUT,chunk_4,10,0,4096
1776916149792930,GET,chunk_0,9,0,0
1776916149792937,GET,chunk_0,8,0,0
1776916149792871,GET,chunk_0,9,0,0
1776916149792949,GET,chunk_0,10,0,0
1776916149792955,GET,chunk_0,11,0,0
1776916149792866,GET,chunk_0,9,0,0
1776916149792972,GET,chunk_4,10,0,0
1776916149792964,GET,chunk_0,10,0,0
1776916149792987,PUT,chunk_0,10,0,4096
1776916149792980,GET,chunk_0,11,0,0
1776916149793002,GET,chunk_0,8,0,0
1776916149792994,GET,chunk_0,10,0,0
1776916149792943,GET,chunk_0,8,0,0
1776916149793008,GET,chunk_0,12,0,0
1776916149793016,GET,chunk_0,10,0,0
1776916149793037,GET,chunk_0,10,0,0
1776916149793030,GET,chunk_2,10,0,0
1776916149793052,PUT,chunk_0,9,0,4096
1776916149793044,PUT,chunk_4,10,0,4096
1776916149793066,PUT,chunk_0,10,0,4096
1776916149793058,PUT,chunk_0,11,0,4096
1776916149793082,PUT,chunk_4,10,0,4096
1776916149793074,GET,chunk_0,11,0,0
1776916149793097,GET,chunk_0,10,0,0
1776916149793089,GET,chunk_0,11,0,0
1776916149793112,PUT,chunk_0,10,0,4096
1776916149793104,PUT,chunk_0,11,0,4096
1776916149793127,PUT,chunk_0,9,0,4096
1776916149793119,GET,chunk_0,11,0,0
1776916149793023,PUT,chunk_0,10,0,4096
